Data Time,Data Value
16-06-2024 17:30,439
16-06-2024 18:00,439
16-06-2024 22:30,436.03
17-06-2024 15:00,438.95
17-06-2024 15:30,438.94
17-06-2024 16:00,438.93
17-06-2024 18:00,438.91
17-06-2024 18:45,438.92
17-06-2024 19:30,438.92
17-06-2024 20:00,438.92
17-06-2024 20:45,438.93
17-06-2024 21:15,438.93
17-06-2024 22:15,438.93
17-06-2024 22:45,438.94
17-06-2024 23:30,438.93
18-06-2024 00:15,438.93
18-06-2024 01:45,438.93
18-06-2024 02:15,438.93
18-06-2024 03:45,438.93
18-06-2024 04:30,438.91
18-06-2024 05:45,438.92
18-06-2024 06:15,438.92
18-06-2024 07:00,438.92
18-06-2024 07:15,438.92
18-06-2024 07:45,438.91
18-06-2024 08:15,438.9
18-06-2024 08:30,438.91
18-06-2024 08:45,438.91
18-06-2024 09:15,438.9
18-06-2024 09:45,438.9
18-06-2024 10:00,438.9
18-06-2024 10:30,438.9
18-06-2024 11:00,438.9
18-06-2024 11:15,438.9
18-06-2024 12:00,438.9
18-06-2024 13:00,438.9
18-06-2024 13:30,438.9
18-06-2024 14:00,438.9
18-06-2024 15:15,438.91
18-06-2024 15:45,438.91
18-06-2024 16:00,438.92
18-06-2024 17:30,438.92
18-06-2024 18:30,438.91
18-06-2024 19:00,438.92
18-06-2024 19:30,438.91
18-06-2024 20:00,438.89
18-06-2024 20:15,438.89
18-06-2024 21:00,438.9
18-06-2024 21:45,438.91
18-06-2024 23:00,438.91
19-06-2024 00:00,438.9
19-06-2024 00:45,438.9
19-06-2024 01:15,438.9
19-06-2024 02:00,438.9
19-06-2024 02:45,438.91
19-06-2024 03:30,438.91
